0.006950478,0.002606429,0.00086881,0.012163336,0.00086881,0.001737619,0.00086881,0.00086881,0.003475239,0.003475239,0,0.008688097,0.003475239,0.00086881,0.003475239,0.009556907,0.005212858,0.006081668,0.002606429,0.008688097,0.005212858,0,0.003475239,0.004344049,0.00086881,0.004344049,0.006950478,0.001737619,0.006081668,0.003475239,0.009556907,0.008688097,0.006081668,0.008688097,0.006950478,0.00086881,0.001737619,0.003475239,0.002606429,0.003475239,0,0.002606429,0.007819288,0.013032146,0.005212858,0.001737619,0.00086881,0.00086881,0.00086881,0.00086881,0.006950478,0.003475239,0,0,0.001737619,0.002606429,0.004344049,0.008688097,0.005212858,0.00086881,0.007819288,0.002606429,0.004344049,0.003475239,0.011294526,0.001737619,0.00086881,0.002606429,0.012163336,0.001737619,0.003475239,0.00086881,0.001737619,0.001737619,0.008688097,0.006950478,0.003475239,0.007819288,0.001737619,0.001737619,0.007819288,0.001737619,0.00086881,0.00086881,0,0.004344049,0.004344049,0.006081668,0.004344049,0.008688097,0.006081668,0.005212858,0.00086881,0.002606429,0.002606429,0.005212858,0.00086881,0,0.002606429,0.003475239,0.001737619,0.010425717,0.002606429,0.004344049,0.007819288,0.001737619,0.007819288,0.003475239,0,0.005212858,0.010425717,0.003475239,0.006081668,0.006081668,0.006081668,0,0.008688097,0.00086881,0.004344049,0.006950478,0.006081668,0.005212858,0.004344049,0.001737619,0.005212858,0,0.003475239,0.006950478,0.004344049,0.005212858,0.006081668,0.00086881,0.004344049,0.006081668,0.005212858,0.003475239,0.003475239,0.00086881,0.00086881,0.00086881,0.00086881,0.00086881,0.010425717,0.004344049,0.001737619,0.003475239,0.012163336,0.003475239,0.002606429,0.006081668,0.003475239,0.012163336,0.012163336,0.00086881,0.002606429,0.002606429,0.008688097,0.001737619,0.003475239,0.003475239,0.006950478,0.003475239,0.002606429,0.007819288,0.001737619,0.005212858,0.001737619,0.005212858,0.004344049,0.006950478,0.005212858,0.006081668,0.00086881,0.008688097,0.001737619,0.006950478,0.005212858,0.003475239,0.003475239,0.001737619,0.005212858,0.006081668,0.004344049,0.001737619,0.005212858,0.009556907,0.001737619,0,0.003475239,0.00086881,0.006950478,0.002606429,0.002606429,0.001737619,0.006950478,0,0.002606429,0.00086881,0.004344049,0,0.006950478,0.003475239,0.003475239,0.002606429,0.005212858,0.005212858,0.005212858,0.00086881,0.002606429,0.007819288,0.00086881,0.001737619,0.004344049,0,0.006950478,0.007819288,0.001737619,0.011294526,0.002606429,0.012163336,0.00086881,0.001737619,0.006081668,0.010425717,0.009556907,0.002606429,0.012163336,0.003475239,0.012163336,0.00086881,0.00086881,0.010425717,0.00086881,0.006081668,0.003475239,0.004344049
0.006688963,0.002508361,0.00083612,0.011705686,0.00083612,0.001672241,0,0.00083612,0.003344482,0.003344482,0.00083612,0.008361204,0.003344482,0.00083612,0.003344482,0.009197324,0.005016722,0.005852843,0.002508361,0.008361204,0.005016722,0.002508361,0.003344482,0.004180602,0.00083612,0.004180602,0.006688963,0.001672241,0.005852843,0.003344482,0.009197324,0.008361204,0.005852843,0.008361204,0.006688963,0.00083612,0.001672241,0.003344482,0.002508361,0.003344482,0.003344482,0.002508361,0.007525084,0.012541806,0.005016722,0.001672241,0.00083612,0.00083612,0.00083612,0.00083612,0.006688963,0.003344482,0.011705686,0.001672241,0.001672241,0.002508361,0,0.008361204,0.005016722,0.00083612,0.007525084,0.002508361,0.004180602,0.003344482,0.010869565,0.001672241,0.00083612,0.002508361,0.011705686,0.001672241,0.003344482,0.00083612,0.001672241,0.001672241,0.008361204,0.006688963,0.003344482,0.007525084,0.001672241,0.001672241,0.007525084,0.001672241,0.00083612,0,0.005852843,0.004180602,0.004180602,0.005852843,0,0.008361204,0.005852843,0.005016722,0.00083612,0.002508361,0.002508361,0.005016722,0.00083612,0.004180602,0.002508361,0.003344482,0.001672241,0,0.002508361,0.004180602,0.007525084,0.001672241,0.007525084,0.003344482,0.007525084,0.005016722,0.010033445,0.003344482,0.005852843,0.005852843,0.005852843,0.005016722,0.008361204,0.00083612,0.004180602,0.006688963,0.005852843,0.005016722,0.004180602,0.001672241,0.005016722,0.007525084,0.003344482,0.006688963,0.004180602,0.005016722,0.005852843,0.00083612,0.004180602,0.005852843,0.005016722,0.003344482,0.003344482,0.00083612,0.00083612,0.00083612,0,0.00083612,0.010033445,0.004180602,0.001672241,0.003344482,0.011705686,0.003344482,0.002508361,0.005852843,0.003344482,0.011705686,0.011705686,0.00083612,0.002508361,0.002508361,0.008361204,0.001672241,0.003344482,0.003344482,0.006688963,0.003344482,0.002508361,0.007525084,0.001672241,0.005016722,0.001672241,0.005016722,0.004180602,0.006688963,0.005016722,0.005852843,0.00083612,0.008361204,0.001672241,0.006688963,0.005016722,0.003344482,0.003344482,0.001672241,0.005016722,0.005852843,0.004180602,0.001672241,0.005016722,0.009197324,0.001672241,0.002508361,0.003344482,0.00083612,0.006688963,0.002508361,0.002508361,0.001672241,0.006688963,0.00083612,0.002508361,0.00083612,0.004180602,0.005016722,0.006688963,0.003344482,0.003344482,0.002508361,0.005016722,0.005016722,0.005016722,0.00083612,0.002508361,0.007525084,0.00083612,0.001672241,0.004180602,0.00083612,0.006688963,0.007525084,0.001672241,0.010869565,0.002508361,0.011705686,0,0.001672241,0.005852843,0.010033445,0.009197324,0.002508361,0.011705686,0.003344482,0.011705686,0.00083612,0.00083612,0.010033445,0.00083612,0.005852843,0.003344482,0.004180602
0.006552007,0.002457002,0.000819001,0.011466011,0,0.001638002,0.000819001,0.000819001,0.003276003,0.003276003,0.000819001,0.008190008,0.003276003,0.000819001,0.003276003,0.009009009,0.004914005,0.005733006,0.002457002,0.008190008,0.004914005,0.002457002,0.003276003,0.004095004,0.000819001,0.004095004,0.006552007,0.001638002,0.005733006,0.003276003,0.009009009,0.008190008,0.005733006,0.008190008,0.006552007,0.000819001,0.001638002,0.003276003,0.002457002,0.003276003,0.003276003,0.002457002,0.007371007,0.012285012,0.004914005,0.001638002,0.000819001,0.000819001,0.000819001,0.000819001,0.006552007,0.003276003,0.011466011,0.001638002,0.001638002,0.002457002,0.004095004,0.008190008,0.004914005,0.000819001,0.007371007,0.002457002,0.004095004,0.003276003,0.010647011,0.001638002,0.000819001,0.002457002,0.011466011,0.001638002,0.003276003,0.000819001,0.001638002,0.001638002,0.008190008,0.006552007,0.003276003,0.007371007,0.001638002,0.001638002,0.007371007,0.001638002,0.000819001,0.000819001,0.005733006,0.004095004,0.004095004,0.005733006,0.004095004,0.008190008,0.005733006,0.004914005,0.000819001,0.002457002,0.002457002,0.004914005,0.000819001,0.004095004,0.002457002,0.003276003,0.001638002,0.00982801,0.002457002,0.004095004,0.007371007,0.001638002,0.007371007,0.003276003,0.007371007,0.004914005,0.00982801,0.003276003,0.005733006,0.005733006,0.005733006,0.004914005,0.008190008,0.000819001,0.004095004,0.006552007,0.005733006,0.004914005,0.004095004,0.001638002,0.004914005,0.007371007,0.003276003,0.006552007,0.004095004,0.004914005,0.005733006,0.000819001,0.004095004,0.005733006,0.004914005,0.003276003,0.003276003,0.000819001,0.000819001,0.000819001,0.000819001,0.000819001,0.00982801,0.004095004,0.001638002,0.003276003,0.011466011,0.003276003,0.002457002,0.005733006,0.003276003,0.011466011,0.011466011,0.000819001,0.002457002,0.002457002,0.008190008,0.001638002,0.003276003,0.003276003,0.006552007,0.003276003,0.002457002,0.007371007,0.001638002,0.004914005,0.001638002,0.004914005,0.004095004,0.006552007,0.004914005,0.005733006,0.000819001,0.008190008,0.001638002,0.006552007,0.004914005,0.003276003,0.003276003,0.001638002,0.004914005,0.005733006,0.004095004,0.001638002,0.004914005,0.009009009,0.001638002,0.002457002,0.003276003,0.000819001,0.006552007,0.002457002,0.002457002,0.001638002,0.006552007,0.000819001,0.002457002,0.000819001,0.004095004,0.004914005,0.006552007,0.003276003,0.003276003,0.002457002,0.004914005,0.004914005,0.004914005,0.000819001,0.002457002,0.007371007,0.000819001,0.001638002,0.004095004,0.000819001,0.006552007,0.007371007,0.001638002,0.010647011,0.002457002,0.011466011,0.000819001,0.001638002,0.005733006,0.00982801,0.009009009,0.002457002,0.011466011,0.003276003,0.011466011,0.000819001,0.000819001,0.00982801,0.000819001,0.005733006,0.003276003,0.004095004
0.006578947,0.002467105,0.000822368,0.011513158,0.000822368,0.001644737,0.000822368,0.000822368,0.003289474,0.003289474,0.000822368,0.008223684,0.003289474,0.000822368,0.003289474,0.009046053,0.004934211,0.005756579,0.002467105,0.008223684,0.004934211,0.002467105,0.003289474,0.004111842,0.000822368,0.004111842,0.006578947,0.001644737,0.005756579,0.003289474,0.009046053,0.008223684,0.005756579,0.008223684,0.006578947,0.000822368,0.001644737,0.003289474,0.002467105,0.003289474,0.003289474,0.002467105,0.007401316,0.012335526,0.004934211,0.001644737,0.000822368,0.000822368,0.000822368,0.000822368,0.006578947,0.003289474,0.011513158,0.001644737,0.001644737,0.002467105,0,0.008223684,0.004934211,0.000822368,0.007401316,0.002467105,0.004111842,0.003289474,0.010690789,0.001644737,0.000822368,0.002467105,0.011513158,0.001644737,0.003289474,0.000822368,0.001644737,0.001644737,0.008223684,0.006578947,0.003289474,0.007401316,0.001644737,0.001644737,0.007401316,0.001644737,0.000822368,0.000822368,0.005756579,0.004111842,0.004111842,0.005756579,0.004111842,0.008223684,0.005756579,0.004934211,0.000822368,0.002467105,0.002467105,0.004934211,0.000822368,0.004111842,0.002467105,0.003289474,0.001644737,0.009868421,0.002467105,0.004111842,0.007401316,0.001644737,0.007401316,0.003289474,0.007401316,0.004934211,0.009868421,0.003289474,0.005756579,0.005756579,0.005756579,0.004934211,0.008223684,0.000822368,0.004111842,0.006578947,0.005756579,0.004934211,0.004111842,0.001644737,0.004934211,0.007401316,0.003289474,0.006578947,0.004111842,0.004934211,0.005756579,0.000822368,0.004111842,0.005756579,0.004934211,0.003289474,0.003289474,0.000822368,0.000822368,0.000822368,0,0.000822368,0.009868421,0.004111842,0.001644737,0.003289474,0.011513158,0.003289474,0.002467105,0.005756579,0.003289474,0.011513158,0.011513158,0.000822368,0.002467105,0.002467105,0.008223684,0.001644737,0.003289474,0.003289474,0.006578947,0.003289474,0.002467105,0.007401316,0.001644737,0.004934211,0.001644737,0.004934211,0.004111842,0.006578947,0.004934211,0.005756579,0.000822368,0.008223684,0.001644737,0.006578947,0.004934211,0.003289474,0.003289474,0.001644737,0.004934211,0.005756579,0.004111842,0.001644737,0.004934211,0.009046053,0.001644737,0.002467105,0.003289474,0.000822368,0.006578947,0.002467105,0.002467105,0.001644737,0.006578947,0.000822368,0.002467105,0.000822368,0.004111842,0.004934211,0.006578947,0.003289474,0.003289474,0.002467105,0.004934211,0.004934211,0.004934211,0.000822368,0.002467105,0.007401316,0.000822368,0.001644737,0.004111842,0.000822368,0.006578947,0.007401316,0.001644737,0.010690789,0.002467105,0.011513158,0.000822368,0.001644737,0.005756579,0.009868421,0.009046053,0.002467105,0.011513158,0.003289474,0.011513158,0.000822368,0.000822368,0.009868421,0.000822368,0.005756579,0.003289474,0.004111842
0.006861063,0.002572899,0,0.012006861,0.000857633,0,0.000857633,0.000857633,0.003430532,0.003430532,0.000857633,0.008576329,0.003430532,0.000857633,0,0.009433962,0.005145798,0.006003431,0.002572899,0.008576329,0.005145798,0.002572899,0.003430532,0.004288165,0.000857633,0.004288165,0.006861063,0.001715266,0.006003431,0.003430532,0.009433962,0.008576329,0.006003431,0.008576329,0.006861063,0.000857633,0.001715266,0.003430532,0.002572899,0.003430532,0.003430532,0.002572899,0.007718696,0.012864494,0.005145798,0.001715266,0.000857633,0.000857633,0.000857633,0.000857633,0.006861063,0.003430532,0.012006861,0.001715266,0.001715266,0.002572899,0.004288165,0.008576329,0.005145798,0.000857633,0.007718696,0.002572899,0.004288165,0.003430532,0.011149228,0.001715266,0.000857633,0.002572899,0.012006861,0.001715266,0.003430532,0.000857633,0.001715266,0.001715266,0.008576329,0.006861063,0.003430532,0.007718696,0.001715266,0.001715266,0.007718696,0.001715266,0.000857633,0.000857633,0.006003431,0.004288165,0.004288165,0.006003431,0.004288165,0.008576329,0,0.005145798,0,0.002572899,0.002572899,0,0,0.004288165,0.002572899,0.003430532,0.001715266,0.010291595,0.002572899,0.004288165,0.007718696,0.001715266,0.007718696,0.003430532,0.007718696,0.005145798,0.010291595,0.003430532,0.006003431,0.006003431,0.006003431,0.005145798,0.008576329,0.000857633,0.004288165,0.006861063,0.006003431,0.005145798,0.004288165,0.001715266,0.005145798,0.007718696,0.003430532,0.006861063,0.004288165,0.005145798,0.006003431,0.000857633,0.004288165,0.006003431,0.005145798,0.003430532,0.003430532,0.000857633,0.000857633,0.000857633,0.000857633,0.000857633,0.010291595,0.004288165,0.001715266,0.003430532,0.012006861,0,0.002572899,0.006003431,0.003430532,0.012006861,0.012006861,0.000857633,0.002572899,0.002572899,0.008576329,0.001715266,0.003430532,0.003430532,0.006861063,0.003430532,0.002572899,0,0.001715266,0.005145798,0.001715266,0.005145798,0.004288165,0.006861063,0.005145798,0,0.000857633,0.008576329,0.001715266,0.006861063,0.005145798,0.003430532,0.003430532,0.001715266,0.005145798,0.006003431,0.004288165,0.001715266,0.005145798,0.009433962,0.001715266,0.002572899,0.003430532,0.000857633,0.006861063,0.002572899,0.002572899,0.001715266,0.006861063,0.000857633,0.002572899,0.000857633,0.004288165,0.005145798,0.006861063,0.003430532,0.003430532,0.002572899,0.005145798,0.005145798,0.005145798,0.000857633,0.002572899,0.007718696,0.000857633,0.001715266,0.004288165,0.000857633,0.006861063,0.007718696,0.001715266,0.011149228,0.002572899,0.012006861,0.000857633,0.001715266,0.006003431,0.010291595,0.009433962,0.002572899,0.012006861,0.003430532,0,0.000857633,0.000857633,0.010291595,0.000857633,0.006003431,0.003430532,0.004288165
0.006751055,0.002531646,0.000843882,0.011814346,0,0.001687764,0.000843882,0.000843882,0.003375527,0.003375527,0.000843882,0.008438819,0.003375527,0.000843882,0,0.0092827,0.005063291,0.005907173,0,0.008438819,0.005063291,0.002531646,0.003375527,0.004219409,0.000843882,0.004219409,0.006751055,0.001687764,0.005907173,0.003375527,0.0092827,0.008438819,0.005907173,0.008438819,0.006751055,0.000843882,0.001687764,0.003375527,0.002531646,0.003375527,0.003375527,0.002531646,0.007594937,0.012658228,0.005063291,0.001687764,0.000843882,0.000843882,0.000843882,0.000843882,0.006751055,0.003375527,0.011814346,0.001687764,0.001687764,0.002531646,0.004219409,0.008438819,0.005063291,0.000843882,0.007594937,0.002531646,0.004219409,0.003375527,0.010970464,0.001687764,0.000843882,0.002531646,0.011814346,0.001687764,0.003375527,0.000843882,0.001687764,0.001687764,0.008438819,0.006751055,0.003375527,0.007594937,0.001687764,0.001687764,0.007594937,0.001687764,0.000843882,0.000843882,0.005907173,0.004219409,0.004219409,0.005907173,0.004219409,0.008438819,0.005907173,0.005063291,0.000843882,0.002531646,0.002531646,0.005063291,0.000843882,0.004219409,0.002531646,0.003375527,0.001687764,0.010126582,0.002531646,0.004219409,0.007594937,0.001687764,0.007594937,0.003375527,0.007594937,0.005063291,0.010126582,0.003375527,0.005907173,0.005907173,0.005907173,0.005063291,0.008438819,0.000843882,0.004219409,0.006751055,0.005907173,0.005063291,0.004219409,0.001687764,0.005063291,0.007594937,0.003375527,0.006751055,0.004219409,0.005063291,0.005907173,0.000843882,0.004219409,0.005907173,0.005063291,0.003375527,0,0.000843882,0.000843882,0.000843882,0.000843882,0.000843882,0.010126582,0.004219409,0.001687764,0.003375527,0.011814346,0.003375527,0.002531646,0.005907173,0.003375527,0.011814346,0.011814346,0.000843882,0.002531646,0.002531646,0.008438819,0.001687764,0.003375527,0.003375527,0.006751055,0.003375527,0.002531646,0.007594937,0.001687764,0.005063291,0.001687764,0.005063291,0.004219409,0.006751055,0.005063291,0.005907173,0.000843882,0.008438819,0.001687764,0.006751055,0.005063291,0.003375527,0.003375527,0.001687764,0.005063291,0.005907173,0.004219409,0.001687764,0.005063291,0,0.001687764,0.002531646,0.003375527,0.000843882,0.006751055,0.002531646,0.002531646,0.001687764,0.006751055,0.000843882,0.002531646,0.000843882,0.004219409,0.005063291,0.006751055,0.003375527,0.003375527,0.002531646,0.005063291,0.005063291,0.005063291,0.000843882,0.002531646,0.007594937,0.000843882,0.001687764,0.004219409,0.000843882,0.006751055,0.007594937,0.001687764,0.010970464,0.002531646,0.011814346,0.000843882,0.001687764,0.005907173,0.010126582,0.0092827,0.002531646,0.011814346,0.003375527,0,0.000843882,0.000843882,0.010126582,0.000843882,0.005907173,0.003375527,0.004219409
0.006756757,0,0.000844595,0.011824324,0.000844595,0.001689189,0.000844595,0.000844595,0.003378378,0.003378378,0.000844595,0.008445946,0.003378378,0.000844595,0.003378378,0.009290541,0.005067568,0.005912162,0.002533784,0.008445946,0.005067568,0.002533784,0.003378378,0.004222973,0.000844595,0.004222973,0.006756757,0.001689189,0.005912162,0.003378378,0.009290541,0.008445946,0.005912162,0,0.006756757,0.000844595,0.001689189,0.003378378,0,0.003378378,0.003378378,0.002533784,0.007601351,0.012668919,0.005067568,0.001689189,0.000844595,0.000844595,0.000844595,0.000844595,0.006756757,0.003378378,0.011824324,0.001689189,0.001689189,0.002533784,0.004222973,0.008445946,0.005067568,0.000844595,0.007601351,0.002533784,0.004222973,0.003378378,0.01097973,0.001689189,0.000844595,0.002533784,0.011824324,0.001689189,0.003378378,0.000844595,0.001689189,0.001689189,0.008445946,0.006756757,0.003378378,0.007601351,0.001689189,0,0.007601351,0.001689189,0.000844595,0,0.005912162,0.004222973,0.004222973,0.005912162,0.004222973,0.008445946,0.005912162,0.005067568,0.000844595,0.002533784,0.002533784,0.005067568,0.000844595,0.004222973,0.002533784,0.003378378,0.001689189,0,0,0.004222973,0.007601351,0.001689189,0.007601351,0.003378378,0.007601351,0.005067568,0.010135135,0.003378378,0.005912162,0.005912162,0.005912162,0.005067568,0.008445946,0.000844595,0.004222973,0.006756757,0.005912162,0.005067568,0.004222973,0.001689189,0.005067568,0.007601351,0.003378378,0.006756757,0.004222973,0.005067568,0.005912162,0.000844595,0.004222973,0.005912162,0.005067568,0.003378378,0.003378378,0.000844595,0.000844595,0.000844595,0,0.000844595,0.010135135,0.004222973,0.001689189,0.003378378,0.011824324,0.003378378,0.002533784,0.005912162,0.003378378,0.011824324,0.011824324,0.000844595,0.002533784,0.002533784,0.008445946,0.001689189,0.003378378,0.003378378,0.006756757,0.003378378,0.002533784,0.007601351,0.001689189,0.005067568,0.001689189,0.005067568,0.004222973,0.006756757,0.005067568,0.005912162,0.000844595,0.008445946,0.001689189,0.006756757,0.005067568,0.003378378,0.003378378,0.001689189,0.005067568,0.005912162,0.004222973,0,0.005067568,0.009290541,0.001689189,0.002533784,0.003378378,0,0.006756757,0.002533784,0.002533784,0.001689189,0.006756757,0.000844595,0.002533784,0.000844595,0.004222973,0.005067568,0.006756757,0.003378378,0.003378378,0.002533784,0.005067568,0.005067568,0.005067568,0.000844595,0.002533784,0.007601351,0.000844595,0.001689189,0.004222973,0.000844595,0.006756757,0.007601351,0.001689189,0.01097973,0.002533784,0.011824324,0.000844595,0.001689189,0.005912162,0.010135135,0.009290541,0.002533784,0.011824324,0.003378378,0.011824324,0.000844595,0.000844595,0.010135135,0.000844595,0.005912162,0.003378378,0.004222973
0.006628003,0.002485501,0.0008285,0.011599006,0.0008285,0.001657001,0.0008285,0.0008285,0.003314002,0.003314002,0.0008285,0.008285004,0.003314002,0.0008285,0.003314002,0.009113505,0.004971002,0.005799503,0.002485501,0.008285004,0.004971002,0.002485501,0.003314002,0.004142502,0.0008285,0.004142502,0.006628003,0.001657001,0.005799503,0.003314002,0.009113505,0.008285004,0.005799503,0.008285004,0.006628003,0.0008285,0.001657001,0.003314002,0.002485501,0.003314002,0.003314002,0.002485501,0.007456504,0.012427506,0.004971002,0.001657001,0.0008285,0.0008285,0.0008285,0.0008285,0.006628003,0.003314002,0.011599006,0.001657001,0.001657001,0.002485501,0.004142502,0.008285004,0.004971002,0.0008285,0.007456504,0.002485501,0.004142502,0.003314002,0.010770505,0.001657001,0.0008285,0.002485501,0.011599006,0.001657001,0.003314002,0.0008285,0.001657001,0.001657001,0.008285004,0.006628003,0.003314002,0.007456504,0.001657001,0.001657001,0.007456504,0.001657001,0.0008285,0.0008285,0.005799503,0.004142502,0.004142502,0.005799503,0.004142502,0.008285004,0.005799503,0.004971002,0.0008285,0.002485501,0.002485501,0.004971002,0.0008285,0.004142502,0.002485501,0.003314002,0.001657001,0.009942005,0.002485501,0,0.007456504,0.001657001,0.007456504,0.003314002,0.007456504,0.004971002,0.009942005,0.003314002,0.005799503,0.005799503,0.005799503,0.004971002,0.008285004,0.0008285,0.004142502,0.006628003,0.005799503,0.004971002,0.004142502,0.001657001,0.004971002,0.007456504,0.003314002,0.006628003,0.004142502,0.004971002,0.005799503,0.0008285,0.004142502,0.005799503,0.004971002,0.003314002,0.003314002,0.0008285,0.0008285,0.0008285,0.0008285,0.0008285,0.009942005,0.004142502,0.001657001,0.003314002,0.011599006,0.003314002,0.002485501,0.005799503,0.003314002,0.011599006,0.011599006,0.0008285,0.002485501,0,0.008285004,0.001657001,0.003314002,0.003314002,0.006628003,0.003314002,0.002485501,0.007456504,0.001657001,0.004971002,0.001657001,0.004971002,0.004142502,0.006628003,0.004971002,0.005799503,0.0008285,0.008285004,0.001657001,0.006628003,0.004971002,0.003314002,0.003314002,0.001657001,0.004971002,0.005799503,0,0.001657001,0.004971002,0.009113505,0.001657001,0.002485501,0.003314002,0.0008285,0.006628003,0.002485501,0.002485501,0.001657001,0.006628003,0.0008285,0.002485501,0.0008285,0.004142502,0.004971002,0.006628003,0.003314002,0.003314002,0.002485501,0.004971002,0.004971002,0.004971002,0.0008285,0.002485501,0.007456504,0.0008285,0.001657001,0.004142502,0.0008285,0.006628003,0.007456504,0,0.010770505,0.002485501,0.011599006,0.0008285,0.001657001,0.005799503,0.009942005,0.009113505,0.002485501,0.011599006,0.003314002,0.011599006,0.0008285,0.0008285,0.009942005,0.0008285,0.005799503,0.003314002,0.004142502
0.00676819,0.002538071,0.000846024,0.011844332,0.000846024,0.001692047,0.000846024,0.000846024,0.003384095,0.003384095,0.000846024,0.008460237,0,0.000846024,0.003384095,0.009306261,0.005076142,0.005922166,0.002538071,0.008460237,0,0.002538071,0.003384095,0.004230118,0.000846024,0.004230118,0.00676819,0.001692047,0.005922166,0.003384095,0.009306261,0.008460237,0.005922166,0.008460237,0.00676819,0.000846024,0.001692047,0.003384095,0.002538071,0.003384095,0.003384095,0.002538071,0.007614213,0.012690355,0.005076142,0.001692047,0.000846024,0.000846024,0.000846024,0.000846024,0.00676819,0.003384095,0.011844332,0.001692047,0.001692047,0.002538071,0.004230118,0.008460237,0.005076142,0.000846024,0.007614213,0.002538071,0.004230118,0.003384095,0.010998308,0.001692047,0.000846024,0.002538071,0.011844332,0.001692047,0.003384095,0.000846024,0.001692047,0.001692047,0.008460237,0.00676819,0.003384095,0.007614213,0.001692047,0.001692047,0.007614213,0.001692047,0.000846024,0.000846024,0.005922166,0.004230118,0.004230118,0.005922166,0.004230118,0.008460237,0.005922166,0.005076142,0.000846024,0.002538071,0.002538071,0.005076142,0.000846024,0.004230118,0.002538071,0.003384095,0.001692047,0.010152284,0.002538071,0,0.007614213,0.001692047,0.007614213,0.003384095,0.007614213,0.005076142,0.010152284,0.003384095,0.005922166,0.005922166,0.005922166,0.005076142,0.008460237,0.000846024,0.004230118,0.00676819,0.005922166,0.005076142,0.004230118,0.001692047,0.005076142,0.007614213,0.003384095,0.00676819,0.004230118,0.005076142,0.005922166,0.000846024,0.004230118,0.005922166,0.005076142,0.003384095,0.003384095,0.000846024,0.000846024,0.000846024,0.000846024,0.000846024,0.010152284,0.004230118,0.001692047,0.003384095,0.011844332,0.003384095,0.002538071,0.005922166,0.003384095,0.011844332,0.011844332,0,0.002538071,0,0.008460237,0.001692047,0.003384095,0.003384095,0.00676819,0.003384095,0.002538071,0.007614213,0.001692047,0.005076142,0.001692047,0.005076142,0.004230118,0.00676819,0.005076142,0.005922166,0.000846024,0.008460237,0.001692047,0.00676819,0.005076142,0.003384095,0.003384095,0.001692047,0.005076142,0.005922166,0,0.001692047,0.005076142,0.009306261,0.001692047,0.002538071,0.003384095,0.000846024,0.00676819,0.002538071,0.002538071,0.001692047,0.00676819,0.000846024,0.002538071,0.000846024,0.004230118,0.005076142,0.00676819,0,0.003384095,0.002538071,0.005076142,0.005076142,0.005076142,0.000846024,0.002538071,0.007614213,0.000846024,0.001692047,0.004230118,0.000846024,0.00676819,0.007614213,0.001692047,0.010998308,0.002538071,0.011844332,0.000846024,0.001692047,0.005922166,0.010152284,0.009306261,0.002538071,0.011844332,0.003384095,0.011844332,0.000846024,0.000846024,0,0.000846024,0.005922166,0.003384095,0.004230118
0.006562756,0.002461034,0.000820345,0.011484824,0.000820345,0.001640689,0.000820345,0.000820345,0.003281378,0.003281378,0.000820345,0.008203445,0.003281378,0.000820345,0.003281378,0.00902379,0.004922067,0.005742412,0.002461034,0.008203445,0.004922067,0,0.003281378,0.004101723,0.000820345,0.004101723,0.006562756,0.001640689,0.005742412,0.003281378,0.00902379,0.008203445,0.005742412,0.008203445,0.006562756,0.000820345,0.001640689,0.003281378,0.002461034,0.003281378,0.003281378,0.002461034,0.007383101,0.012305168,0.004922067,0.001640689,0.000820345,0.000820345,0.000820345,0.000820345,0.006562756,0.003281378,0.011484824,0.001640689,0.001640689,0.002461034,0.004101723,0.008203445,0.004922067,0.000820345,0.007383101,0.002461034,0.004101723,0.003281378,0.010664479,0.001640689,0.000820345,0.002461034,0.011484824,0.001640689,0.003281378,0.000820345,0.001640689,0.001640689,0.008203445,0.006562756,0.003281378,0.007383101,0.001640689,0.001640689,0.007383101,0.001640689,0.000820345,0.000820345,0.005742412,0.004101723,0.004101723,0.005742412,0.004101723,0.008203445,0.005742412,0.004922067,0.000820345,0.002461034,0.002461034,0.004922067,0.000820345,0.004101723,0.002461034,0.003281378,0.001640689,0.009844135,0.002461034,0.004101723,0.007383101,0.001640689,0.007383101,0.003281378,0.007383101,0.004922067,0.009844135,0.003281378,0.005742412,0.005742412,0.005742412,0.004922067,0.008203445,0.000820345,0.004101723,0.006562756,0.005742412,0.004922067,0.004101723,0.001640689,0.004922067,0.007383101,0.003281378,0.006562756,0.004101723,0.004922067,0.005742412,0.000820345,0.004101723,0.005742412,0.004922067,0.003281378,0.003281378,0.000820345,0.000820345,0.000820345,0.000820345,0.000820345,0.009844135,0.004101723,0.001640689,0.003281378,0.011484824,0.003281378,0.002461034,0.005742412,0.003281378,0.011484824,0.011484824,0.000820345,0.002461034,0.002461034,0.008203445,0.001640689,0.003281378,0.003281378,0.006562756,0.003281378,0.002461034,0.007383101,0.001640689,0.004922067,0.001640689,0.004922067,0.004101723,0.006562756,0.004922067,0.005742412,0.000820345,0.008203445,0.001640689,0.006562756,0.004922067,0.003281378,0.003281378,0.001640689,0.004922067,0.005742412,0.004101723,0.001640689,0.004922067,0.00902379,0.001640689,0.002461034,0.003281378,0.000820345,0.006562756,0.002461034,0.002461034,0.001640689,0.006562756,0.000820345,0.002461034,0.000820345,0.004101723,0.004922067,0.006562756,0.003281378,0.003281378,0.002461034,0.004922067,0.004922067,0.004922067,0.000820345,0.002461034,0.007383101,0.000820345,0.001640689,0.004101723,0.000820345,0.006562756,0.007383101,0.001640689,0.010664479,0.002461034,0.011484824,0.000820345,0.001640689,0.005742412,0.009844135,0.00902379,0.002461034,0.011484824,0.003281378,0.011484824,0.000820345,0.000820345,0.009844135,0.000820345,0.005742412,0.003281378,0.004101723
